Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
080323T2T3a-0363,480673.540,4449991.708,-69.2702424455,-50.1020152522,139.047,135.137192712
080323T2T3a-0364,480673.323,4449987.631,-69.2702456861,-50.1020519128,138.179,134.200946441
080323T2T3a-0365,480673.193,4449983.310,-69.2702477225,-50.1020907708,137.363,133.216058552
080323T2T3a-0366,480672.794,4449979.041,-69.2702535177,-50.1021291523,136.323,132.24539839
080323T2T3a-0367,480672.486,4449974.794,-69.2702580393,-50.1021673389,135.468,131.29794232
080323T2T3a-0368,480672.495,4449970.997,-69.2702581056,-50.1022014886,134.549,130.468080071
080323T2T3a-0369,480672.229,4449966.957,-69.2702620295,-50.1022378149,133.553,129.56831599
080323T2T3a-0370,480671.811,4449963.053,-69.2702680719,-50.1022729131,132.717,128.690506334
080323T2T3a-0371,480671.990,4449959.202,-69.2702657639,-50.102307554,131.976,127.854582711
080323T2T3a-0372,480671.743,4449955.283,-69.270269416,-50.1023427926,131.170,127.026989163
080323T2T3a-0373,480671.367,4449951.427,-69.2702748687,-50.1023774605,130.385,126.232589046
080323T2T3a-0374,480670.866,4449947.733,-69.2702820611,-50.1024106672,129.617,125.482801513
080323T2T3a-0375,480670.681,4449943.826,-69.2702848457,-50.1024458,128.738,124.728512064
080323T2T3a-0376,480670.555,4449939.472,-69.2702868279,-50.1024849549,127.866,123.95008075
080323T2T3a-0377,480670.343,4449934.875,-69.2702900249,-50.1025262924,126.952,123.175396069
080323T2T3a-0378,480670.360,4449930.448,-69.2702900112,-50.1025661085,126.105,122.453097565
080323T2T3a-0379,480670.248,4449925.960,-69.2702918045,-50.102606469,125.294,121.800702151
080323T2T3a-0380,480670.134,4449921.763,-69.2702936109,-50.1026442122,124.459,121.150150264
080323T2T3a-0381,480669.992,4449918.453,-69.270295764,-50.1026739771,123.803,120.494392355
080323T2T3a-0382,480669.823,4449914.931,-69.2702983054,-50.1027056477,123.167,119.575184942
080323T2T3a-0383,480669.546,4449910.221,-69.2703024171,-50.1027479995,122.341,118.215717688
080323T2T3a-0384,480669.284,4449905.495,-69.2703063199,-50.1027904956,121.524,117.089175541
080323T2T3a-0385,480669.039,4449900.855,-69.2703099806,-50.1028322188,120.720,116.262567083
080323T2T3a-0386,480668.826,4449895.711,-69.2703132193,-50.102878476,119.833,115.526109745
080323T2T3a-0387,480668.787,4449890.682,-69.2703140192,-50.1029237045,119.024,114.961025496
080323T2T3a-0388,480668.547,4449885.808,-69.2703176218,-50.1029675324,118.274,114.543575823
080323T2T3a-0389,480668.343,4449880.845,-69.2703207256,-50.103012162,117.592,114.031592248
080323T2T3a-0390,480668.259,4449876.041,-69.2703221433,-50.1030553654,116.926,113.410692723
080323T2T3a-0391,480668.122,4449870.984,-69.270324315,-50.1031008426,116.234,112.721032568
080323T2T3a-0392,480667.810,4449866.183,-69.2703289207,-50.1031440116,115.576,112.079267747
080323T2T3a-0393,480667.612,4449861.147,-69.2703319443,-50.1031892979,114.897,111.404416918
080323T2T3a-0394,480667.169,4449856.153,-69.2703383917,-50.1032341985,114.323,110.793771941
080323T2T3a-0395,480667.061,4449851.239,-69.2703401506,-50.1032783905,113.680,110.295626263
080323T2T3a-0396,480666.909,4449846.438,-69.2703425191,-50.1033215647,113.235,109.765900976
080323T2T3a-0397,480666.742,4449841.853,-69.2703450864,-50.1033627958,112.660,109.054853954
080323T2T3a-0398,480666.687,4449837.287,-69.2703460866,-50.1034038597,112.134,108.205271006
080323T2T3a-0399,480666.354,4449832.542,-69.2703509832,-50.1034465244,111.662,107.476716837
080323T2T3a-0400,480666.131,4449827.828,-69.2703543401,-50.1034889138,111.130,107.042594094
080323T2T3a-0401,480665.919,4449822.714,-69.2703575634,-50.1035349012,110.732,106.7216691
080323T2T3a-0402,480665.646,4449817.861,-69.2703616265,-50.1035785392,110.252,106.419076323
080323T2T3a-0403,480665.466,4449813.071,-69.270364386,-50.1036216136,109.809,106.135499939
080323T2T3a-0404,480665.304,4449808.160,-69.2703668999,-50.1036657768,109.363,105.822236917
080323T2T3a-0405,480664.848,4449803.492,-69.2703735127,-50.103707745,108.864,105.482539275
080323T2T3a-0406,480664.531,4449798.403,-69.270378203,-50.1037535041,108.522,105.104352429
080323T2T3a-0407,480664.251,4449793.662,-69.2703823584,-50.1037961345,108.129,104.749137329
080323T2T3a-0408,480663.989,4449788.716,-69.2703862724,-50.1038406093,107.738,104.355517824
080323T2T3a-0409,480663.674,4449783.883,-69.2703909219,-50.103884066,107.356,103.982559287
080323T2T3a-0410,480663.367,4449779.435,-69.27039544,-50.1039240604,107.065,103.674673483
080323T2T3a-0411,480662.992,4449775.344,-69.2704008909,-50.1039608418,106.827,103.432602098
080323T2T3a-0412,480662.709,4449771.167,-69.2704050597,-50.1039983997,106.498,103.244579386
080323T2T3a-0413,480662.053,4449767.173,-69.2704144351,-50.1040342995,106.184,103.193384897
080323T2T3a-0414,480661.738,4449763.178,-69.2704190422,-50.1040702194,106.000,103.158211755
080323T2T3a-0415,480661.236,4449758.974,-69.2704262747,-50.104108013,105.625,102.967691077
080323T2T3a-0416,480660.838,4449754.348,-69.2704320744,-50.1041496053,105.334,102.400740198
080323T2T3a-0417,480660.787,4449749.739,-69.2704330209,-50.104191056,105.000,101.660888664
080323T2T3a-0418,480660.304,4449745.312,-69.2704399992,-50.1042308558,104.750,101.076153106
080323T2T3a-0419,480660.267,4449740.836,-69.2704407432,-50.1042711108,104.396,100.682052442
080323T2T3a-0420,480660.217,4449736.423,-69.2704416658,-50.1043107988,104.102,100.374636408
080323T2T3a-0421,480659.599,4449731.846,-69.2704505395,-50.1043519432,103.948,100.035958823
080323T2T3a-0422,480659.624,4449727.047,-69.2704504329,-50.1043951052,103.554,99.7830184838
080323T2T3a-0423,480659.511,4449722.053,-69.2704522659,-50.1044400165,103.310,99.5407969201
080323T2T3a-0424,480659.167,4449717.287,-69.2704573176,-50.1044828697,102.977,99.325269867
080323T2T3a-0425,480658.795,4449712.772,-69.2704627482,-50.1045234646,102.733,99.1598734135
080323T2T3a-0426,480658.571,4449708.147,-69.2704661148,-50.1045650536,102.462,98.9602226759
080323T2T3a-0427,480658.221,4449703.623,-69.2704712381,-50.1046057301,102.123,98.6660249482
080323T2T3a-0428,480657.752,4449699.167,-69.2704780221,-50.1046457911,101.917,98.3956460231
080323T2T3a-0429,480657.031,4449694.351,-69.2704883482,-50.1046890817,101.657,98.293433762
080323T2T3a-0430,480656.790,4449689.829,-69.2704919473,-50.1047297438,101.429,98.3565261357
080323T2T3a-0431,480656.729,4449685.205,-69.2704930346,-50.1047713291,101.242,98.3417091976
080323T2T3a-0432,480656.600,4449681.047,-69.270495049,-50.1048087211,101.128,98.0905918447
080323T2T3a-0433,480656.627,4449676.866,-69.2704948833,-50.104846325,100.822,97.6932763171
080323T2T3a-0434,480656.791,4449672.271,-69.2704928227,-50.1048876568,100.604,97.3016785497
080323T2T3a-0435,480656.463,4449667.744,-69.2704976386,-50.104928361,100.424,97.0915712055
080323T2T3a-0436,480656.080,4449663.210,-69.270503224,-50.1049691264,100.231,96.9497395308
080323T2T3a-0437,480655.727,4449658.399,-69.270508404,-50.105012384,100.066,96.7936749006
080323T2T3a-0438,480655.588,4449653.950,-69.2705105731,-50.1050523928,99.941,96.6323661786
080323T2T3a-0439,480655.411,4449649.555,-69.2705132708,-50.1050919148,99.811,96.4954464323
080323T2T3a-0440,480655.435,4449645.200,-69.2705131558,-50.1051310835,99.605,96.3874600643
080323T2T3a-0441,480655.298,4449640.849,-69.270515292,-50.105170211,99.393,96.3140439446
080323T2T3a-0442,480655.440,4449636.250,-69.2705135392,-50.1052115781,99.312,96.265917137
080323T2T3a-0443,480655.112,4449632.174,-69.2705183324,-50.1052482261,99.207,96.300575299
080323T2T3a-0444,480654.808,4449627.661,-69.2705228121,-50.1052888052,99.062,96.404005952
080323T2T3a-0445,480654.671,4449623.274,-69.2705249501,-50.1053282564,98.958,96.4540849043
080323T2T3a-0446,480654.569,4449619.135,-69.2705265861,-50.1053654784,98.916,96.3910508993
080323T2T3a-0447,480654.055,4449615.210,-69.2705339727,-50.1054007623,98.748,96.2783955049
080323T2T3a-0448,480654.057,4449611.072,-69.2705341543,-50.1054379787,98.648,96.1150004673
080323T2T3a-0449,480653.887,4449606.505,-69.2705367629,-50.1054790477,98.555,95.8922536606
080323T2T3a-0450,480653.984,4449602.009,-69.2705356343,-50.105519487,98.458,95.6244445133
080323T2T3a-0451,480653.531,4449597.617,-69.2705421915,-50.1055589729,98.369,95.3818931185
080323T2T3a-0452,480653.287,4449593.086,-69.2705458331,-50.1055997159,98.324,95.128296766
080323T2T3a-0453,480653.106,4449588.741,-69.2705485843,-50.105638788,98.277,94.9235439707
080323T2T3a-0454,480652.926,4449584.432,-69.2705513197,-50.1056775363,98.265,94.8746372598
080323T2T3a-0455,480652.974,4449580.115,-69.2705508672,-50.1057163641,98.324,95.0560262072
080323T2T3a-0456,480652.882,4449575.853,-69.2705523696,-50.1057546926,98.209,95.2939994095
080323T2T3a-0457,480652.560,4449571.487,-69.2705570936,-50.105793949,98.140,95.394557344
080323T2T3a-0458,480652.393,4449566.956,-69.2705596585,-50.1058346944,98.075,95.3024140288
080323T2T3a-0459,480652.157,4449562.632,-69.2705631778,-50.1058735759,98.078,95.190180077
080323T2T3a-0460,480652.256,4449558.347,-69.2705620105,-50.1059121175,98.110,95.2024639013
080323T2T3a-0461,480651.920,4449554.099,-69.2705669244,-50.1059503121,98.145,95.3142430112
080323T2T3a-0462,480651.464,4449550.112,-69.2705735031,-50.1059861555,98.171,95.3175708039
080323T2T3a-0463,480651.297,4449546.123,-69.2705760405,-50.1060220263,98.043,95.1165539889
080323T2T3a-0464,480651.309,4449542.171,-69.2705760729,-50.1060575701,97.965,94.7305628983
080323T2T3a-0465,480651.035,4449538.368,-69.2705800973,-50.1060917646,97.952,94.3896137805
080323T2T3a-0466,480650.252,4449534.455,-69.270591245,-50.1061269318,97.954,94.3160389333
080323T2T3a-0467,480650.114,4449530.182,-69.2705933914,-50.1061653577,97.914,94.5125723792
080323T2T3a-0468,480650.040,4449525.892,-69.2705946436,-50.1062039386,97.791,94.7483762869
080323T2T3a-0469,480649.742,4449521.787,-69.2705990188,-50.1062408484,97.822,94.7869245094
080323T2T3a-0470,480649.648,4449517.579,-69.2706005466,-50.1062786912,97.840,94.6615883067
080323T2T3a-0471,480649.270,4449513.566,-69.2706060359,-50.106314771,97.715,94.5329360733
080323T2T3a-0472,480649.203,4449509.438,-69.270607182,-50.1063518952,97.709,94.5169213449
080323T2T3a-0473,480648.789,4449505.541,-69.2706131689,-50.1063869304,97.667,94.5923753445
080323T2T3a-0474,480648.472,4449501.672,-69.270617798,-50.1064217171,97.585,94.6591979741
080323T2T3a-0475,480648.185,4449497.970,-69.270621999,-50.1064550027,97.650,94.6492656669
080323-Base3,484272.918,4447301.451,-69.2200235234,-50.1263171429,41.614,41.4342386424
080323T0T1a-0001,484274.777,4447310.916,-69.2199971258,-50.1262320659,41.668,41.4854549504
080323T0T1a-0002,484274.747,4447310.877,-69.2199975471,-50.1262324159,41.677,41.4860421233
080323T0T1a-0003,484274.670,4447310.532,-69.2199986386,-50.1262355167,41.670,41.4891993544
080323T0T1a-0004,484274.601,4447309.847,-69.2199996321,-50.1262416756,41.564,41.4944075104
080323T0T1a-0005,484274.391,4447308.782,-69.2200026139,-50.1262512485,41.604,41.5016210405
080323T0T1a-0006,484274.142,4447307.758,-69.2200061396,-50.1262604515,41.538,41.5058145676
080323T0T1a-0007,484273.827,4447306.472,-69.2200105995,-50.1262720092,41.506,41.5059711565
080323T0T1a-0008,484273.509,4447305.181,-69.2200151015,-50.1262836117,41.570,41.499476769
080323T0T1a-0009,484273.245,4447303.931,-69.2200188464,-50.126294847,41.522,41.486175051
080323T0T1a-0010,484272.821,4447302.617,-69.2200248324,-50.1263066536,41.516,41.4623864907
080323T0T1a-0011,484272.505,4447301.358,-69.2200293051,-50.1263179684,41.546,41.4303007471
080323T0T1a-0012,484272.005,4447300.208,-69.2200363475,-50.126328298,41.485,41.390921933
080323T0T1a-0013,484271.839,4447299.057,-69.2200387173,-50.1263386454,41.567,41.3422245247
080323T0T1a-0014,484271.615,4447297.748,-69.2200419051,-50.1263504124,41.570,41.2822641728
080323T0T1a-0015,484271.364,4447296.525,-69.220045467,-50.1263614051,41.539,41.2217837112
080323T0T1a-0016,484270.897,4447295.249,-69.2200520529,-50.1263728688,41.565,41.1546408978
080323T0T1a-0017,484270.650,4447293.907,-69.2200555638,-50.1263849319,41.505,41.0717388407
080323T0T1a-0018,484270.351,4447292.594,-69.220059801,-50.1263967328,41.477,40.9791904709
080323T0T1a-0019,484270.012,4447291.285,-69.2200645976,-50.1264084967,41.503,40.873030228
080323T0T1a-0020,484269.743,4447290.141,-69.2200684081,-50.1264187785,41.474,40.7651434885
080323T0T1a-0021,484269.541,4447288.738,-69.2200712919,-50.1264313914,41.426,40.6074498184
080323T0T1a-0022,484269.248,4447287.458,-69.2200754438,-50.1264428957,41.368,40.4422400654
080323T0T1a-0023,484268.922,4447286.218,-69.2200800557,-50.1264540394,41.373,40.2550078107
080323T0T1a-0024,484268.715,4447285.378,-69.2200829862,-50.1264615887,41.256,40.1092801834
080323T0T1a-0025,484268.533,4447284.833,-69.2200855549,-50.1264664855,41.268,40.008591093
080323T0T1a-0026,484268.367,4447284.304,-69.2200878991,-50.1264712388,41.275,39.9054162934
080323T0T1a-0027,484268.317,4447283.890,-69.2200886157,-50.1264749609,41.216,39.8196523553
080323T0T1a-0028,484268.334,4447283.745,-69.2200883838,-50.1264762654,41.239,39.788290419
080323T0T1a-0029,484268.017,4447283.129,-69.2200928441,-50.1264817972,41.097,39.6594145549
080323T0T1a-0030,484267.698,4447282.054,-69.2200973512,-50.1264914571,40.917,39.4173137217
080323T0T1a-0031,484267.400,4447280.926,-69.2201015668,-50.1265015941,40.717,39.1491720823
080323T0T1a-0032,484267.151,4447280.027,-69.2201050874,-50.126509673,40.446,38.9283159093
080323T0T1a-0033,484266.915,4447279.020,-69.2201084306,-50.1265187235,40.167,38.6761094714
080323T0T1a-0034,484266.622,4447277.814,-69.2201125794,-50.1265295622,39.862,38.3720569638
080323T0T1a-0035,484266.395,4447276.703,-69.220115801,-50.1265395483,39.612,38.0949651802
080323T0T1a-0036,484266.203,4447275.816,-69.2201185236,-50.1265475207,39.272,37.878713082
080323T0T1a-0037,484265.946,4447274.804,-69.2201221608,-50.1265566156,38.956,37.6398448866
080323T0T1a-0038,484265.729,4447273.785,-69.2201252387,-50.1265657745,38.674,37.3997434648
080323T0T1a-0039,484265.337,4447272.853,-69.2201307613,-50.1265741463,38.324,37.1698707413
080323T0T1a-0040,484265.001,4447271.912,-69.2201355007,-50.1265826006,38.017,36.9343284914
080323T0T1a-0041,484264.738,4447270.792,-69.2201392263,-50.1265926666,37.600,36.6545358806
080323T0T1a-0042,484264.667,4447269.671,-69.2201402659,-50.1266027468,37.295,36.3804062997
080323T0T1a-0043,484264.485,4447268.692,-69.2201428525,-50.1266115469,36.904,36.138799352
080323T0T1a-0044,484264.259,4447267.767,-69.2201460524,-50.1266198601,36.520,35.9116022535
080323T0T1a-0045,484263.940,4447266.672,-69.2201505604,-50.1266296999,36.152,35.6465279096
080323T0T1a-0046,484263.606,4447265.702,-69.2201552731,-50.126638415,35.846,35.4169375345
080323T0T1a-0047,484263.409,4447264.693,-69.2201580708,-50.1266474845,35.461,35.1933242054
080323T0T1a-0048,484263.180,4447263.517,-69.220161323,-50.1266580551,35.262,34.9473009763
080323T0T1a-0049,484263.067,4447262.481,-69.2201629466,-50.1266673697,34.993,34.7490972531
080323T0T1a-0050,484262.809,4447261.315,-69.2201666042,-50.1266778496,34.845,34.5366443117
080323T0T1a-0051,484262.567,4447260.256,-69.2201700335,-50.1266873676,34.687,34.3554036712
080323T0T1a-0052,484262.128,4447258.982,-69.2201762277,-50.1266988141,34.542,34.1470258788
080323T0T1a-0053,484261.774,4447257.684,-69.2201812338,-50.1267104786,34.346,33.9525970156
080323T0T1a-0054,484261.443,4447256.381,-69.2201859183,-50.1267221887,34.255,33.7714113407
080323T0T1a-0055,484261.128,4447255.251,-69.2201903718,-50.1267323434,34.047,33.623220226
080323T0T1a-0056,484260.733,4447253.860,-69.2201959553,-50.1267448432,33.870,33.4516673384
080323T0T1a-0057,484260.496,4447252.549,-69.220199325,-50.1267566278,33.833,33.3025773955
080323T0T1a-0058,484260.341,4447251.345,-69.2202015432,-50.1267674522,33.681,33.1739849615
080323T0T1a-0059,484260.116,4447250.088,-69.2202047428,-50.1267787515,33.461,33.0453923832
080323T0T1a-0060,484259.648,4447248.911,-69.2202113388,-50.1267893247,33.262,32.9328905721
080323T0T1a-0061,484259.226,4447247.537,-69.2202172993,-50.126801671,33.201,32.8214520352
080323T0T1a-0062,484258.809,4447246.084,-69.2202231932,-50.1268147279,33.042,32.7245950167
080323T0T1a-0063,484258.607,4447244.838,-69.2202260706,-50.1268259288,32.978,32.6548136894
080323T0T1a-0064,484258.357,4447243.796,-69.2202296111,-50.1268352937,32.875,32.6062699047
080323T0T1a-0065,484257.923,4447243.064,-69.2202357131,-50.1268418657,32.868,32.5839746108
080323T0T1a-0066,484257.794,4447242.081,-69.2202375584,-50.1268507031,32.883,32.5460025586
080323T0T1a-0067,484257.507,4447241.497,-69.2202415976,-50.1268559479,32.832,32.5327800833
080323T0T1a-0068,484257.321,4447241.047,-69.2202442184,-50.1268599902,32.742,32.5223069318
080323T0T1a-0069,484256.979,4447240.273,-69.220249035,-50.1268669423,32.744,32.5064425459
080323T0T1a-0070,484256.765,4447239.471,-69.220252062,-50.1268741496,32.499,32.4835563492
080323T0T1a-0071,484256.459,4447238.282,-69.220256392,-50.1268848351,32.577,32.4447558357
080323T0T1a-0072,484256.075,4447237.221,-69.220261808,-50.1268943673,32.549,32.40808321
080323T0T1a-0073,484255.690,4447236.267,-69.2202672336,-50.1269029372,32.591,32.3709809241
080323T0T1a-0074,484255.574,4447235.143,-69.2202689029,-50.1269130431,32.436,32.3053668035
080323T0T1a-0075,484255.174,4447234.197,-69.220274538,-50.1269215406,32.309,32.255076423
080323T0T1a-0076,484254.803,4447232.855,-69.2202797838,-50.1269336005,32.364,32.1659556068
080323T0T1a-0077,484254.492,4447232.076,-69.2202841669,-50.1269405984,32.386,32.110427613
080323T0T1a-0078,484254.244,4447230.898,-69.220287685,-50.1269511865,32.293,32.0182185449
080323T0T1a-0079,484253.886,4447229.637,-69.2202927456,-50.1269625181,32.204,31.9163165722
080323T0T1a-0080,484253.560,4447228.396,-69.2202973576,-50.1269736708,32.173,31.8164096815
080323T0T1a-0081,484253.057,4447227.180,-69.2203044449,-50.1269845939,32.178,31.7202168315
080323T0T1a-0082,484252.620,4447226.127,-69.2203106021,-50.1269940527,32.156,31.64449748
080323T0T1a-0083,484252.214,4447225.276,-69.2203163172,-50.1270016957,32.090,31.5906414741
080323T0T1a-0084,484251.894,4447224.350,-69.2203208323,-50.1270100154,32.134,31.5471722919
080323T0T1a-0085,484251.615,4447223.387,-69.2203247753,-50.127018669,32.180,31.5159635668
080323T0T1a-0086,484251.367,4447222.839,-69.2203282675,-50.1270235911,31.954,31.5008061098
080323T0T1a-0087,484251.118,4447222.063,-69.2203317831,-50.1270305636,31.793,31.4859264776
080323T0T1a-0088,484250.875,4447221.286,-69.2203352148,-50.1270375454,31.678,31.4744431236
080323T0T1a-0089,484250.366,4447220.838,-69.2203423544,-50.1270415611,31.546,31.4562001583
080323T0T1a-0090,484250.160,4447220.341,-69.2203452569,-50.1270460255,31.463,31.4460352037
080323T0T1a-0091,484250.002,4447220.201,-69.2203474731,-50.1270472804,31.451,31.4388078265
080323T0T1a-0092,484250.011,4447220.278,-69.220347344,-50.1270465882,31.431,31.4396505543
080323T0T1b-0001,484317.770,4447182.134,-69.2194009498,-50.1273914421,31.280,30.6027442375
080323T0T1b-0002,484317.902,4447182.997,-69.2193990676,-50.1273836839,31.328,30.5802544321
080323T0T1b-0003,484318.316,4447184.225,-69.2193932251,-50.1273726505,31.434,30.5496472143
080323T0T1b-0004,484318.621,4447185.452,-69.2193889076,-50.1273616232,31.532,30.530458756
080323T0T1b-0005,484319.020,4447186.792,-69.2193832704,-50.1273495821,31.414,30.526193663
080323T0T1b-0006,484319.370,4447188.271,-69.219378313,-50.1273362895,31.338,30.5479697913
080323T0T1b-0007,484319.633,4447189.859,-69.2193745683,-50.1273220143,31.347,30.6070160266
080323T0T1b-0008,484320.011,4447191.456,-69.2193692143,-50.1273076612,31.349,30.6974331177
080323T0T1b-0009,484320.381,4447192.931,-69.2193639772,-50.1272944052,31.354,30.7970289807
080323T0T1b-0010,484320.688,4447194.423,-69.2193596209,-50.1272809945,31.384,30.9043741858
080323T0T1b-0011,484321.073,4447195.884,-69.2193541746,-50.1272678648,31.419,31.0061038174
080323T0T1b-0012,484321.474,4447197.229,-69.2193485092,-50.1272557787,31.404,31.09006417
080323T0T1b-0013,484321.870,4447198.751,-69.2193429065,-50.1272421006,31.363,31.1699024693
080323T0T1b-0014,484322.248,4447200.307,-69.2193375542,-50.1272281163,31.371,31.2287556482
080323T0T1b-0015,484322.672,4447201.758,-69.2193315627,-50.1272150775,31.428,31.2558205809
080323T0T1b-0016,484323.035,4447203.302,-69.2193264208,-50.1272012007,31.489,31.2607351177
080323T0T1b-0017,484323.462,4447204.629,-69.2193203924,-50.1271892772,31.497,31.2486555069
080323T0T1b-0018,484323.752,4447205.887,-69.2193162835,-50.1271779707,31.494,31.2357006068
