Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
260223T2T5a-0045,320393.471,4502926.168,-71.4856621634,-49.5995293367,256.001,255.085801124
260223T2T5a-0046,320390.776,4502924.275,-71.485700289,-49.5995455469,256.482,255.498838178
260223T2T5a-0047,320388.211,4502922.365,-71.4857366251,-49.5995619486,256.972,256.049911031
260223T2T5a-0048,320385.849,4502920.663,-71.4857700595,-49.5995765414,257.472,256.618180427
260223T2T5a-0049,320383.363,4502918.814,-71.4858052756,-49.5995924183,257.973,257.242094833
260223T2T5a-0050,320380.608,4502917.290,-71.4858440622,-49.5996052948,258.541,257.940296211
260223T2T5a-0051,320378.083,4502915.506,-71.4858797877,-49.5996205761,259.159,258.562765382
260223T2T5a-0052,320375.775,4502913.992,-71.4859123897,-49.5996334955,259.704,259.07025432
260223T2T5a-0053,320373.902,4502912.393,-71.4859390163,-49.5996473079,260.284,259.477973365
260223T2T5a-0054,320371.971,4502910.772,-71.4859664549,-49.5996613009,260.839,259.939062403
260223T2T5a-0055,320369.997,4502909.454,-71.4859943495,-49.5996725582,261.462,260.469813309
260223T2T5a-0056,320367.958,4502908.190,-71.4860231181,-49.5996833109,261.990,261.103615339
260223T2T5a-0057,320366.028,4502906.965,-71.4860503619,-49.5996937456,262.688,261.762494979
260223T2T5a-0058,320364.052,4502905.982,-71.486078131,-49.5997019919,263.278,262.433202589
260223T2T5a-0059,320362.458,4502904.564,-71.4861008176,-49.5997142608,263.962,263.031492969
260223T2T5a-0060,320360.305,4502903.172,-71.4861312209,-49.5997261298,264.674,263.776040177
260223T2T5a-0061,320358.820,4502902.042,-71.4861522688,-49.599735843,265.300,264.302932358
260223T2T5a-0062,320356.886,4502900.839,-71.4861795579,-49.5997460788,266.016,264.962226613
260223T2T5a-0063,320355.263,4502899.578,-71.4862025737,-49.5997569281,266.658,265.536403149
